Id,EssaySet,Score1,Score2,EssayText
16968,7,0,0,"Rose is sweat and wouldn't want to hurt anyone, like Anna. She was being nice to her and telling her the good things about what they are doing and she is putting her bad feelings behind her to make her sister happy."
16969,7,0,0,Anna was trying to help sounding like their mother because their mother didnt get off work until late and Rose had doosed off while she was trying to write her state essay to win for.
16970,7,0,0,'You sound just like Mama.' it was when Anna and Rose were talking in the kitchen
16971,7,0,0,"One trait that Rose has is that she is understanding. When Anna says that money isn't everything, Rose explains to Anna that money is everything when you already have everything. Rose is trying to make Anna understand that her family is just trying to help them out."
16973,7,1,1,"One trait that can descirbe Rose is responsible. It seems like she is responsible for so much in her and her families life. For example, when she has to work her work shift and help her Aunt Kolab in paragraph 2."
16974,7,1,1,"One trait that Rose has is selflessness. I know this because when she is talking to Anna and Anna tells her how she is feeling Rose responds with, 'He had to go. The job in Los Angeles paid three times what he was making here.' She is feeling overwhelmed but does not mention it to her sister."
16975,7,1,1,"Based on Rose's attitude from the story, she seems like she cares a lot about her family, but is also worried about her family. Even though she seems worried or doubtful, one line in the story she says to her sister, 'We have our part to do to help Paul finish college. Then he'll get a job, Anna, and he'll pay for you and me to go to college.' In this sentence, it sounds like she has a little bit of faith also."
16976,7,0,0,"I think shes just feelin alot of pressure with all that shes doing. so the trait i think she has is patience. She's always waiting onand helping others. One detail from the story that shows me this is, when it sasys, 'The day, like most of her days, had been to long, too demanding. From school she'd gone straight to the resturaunt to work a four hour shift, then straight home to help aunt kolab prepare a quick supper.'She's always helping others, and i think that means she has patience."
16978,7,1,1,"Rose is grateful. She is willing to help the family whenever it is needed. She is willing to get a job and helped pay for her college education and also Anna's, her younger sister. In the story it says in a different way that she is proud of her heritage and how she lives."
16979,7,2,2,In the story Rose is a very giving person. She tries to help pay for her brothers college and do an essay to receive a prize. She works all the time just to help her brother. That is why she is a very giving person.
16981,7,1,1,"One trait that can describe Rose is that she is responsible.  'The day, like most of her days, had been too long, too demanding.  From school she'd gone straight to the restaurant to work a four-hour shift, then straight home to help Aunt Kolab prepare a quick supper.  After that it was time to do homework.'  This shows that Rose has a lot of things to do and makes sure she takes care of everything."
16983,7,0,0,Rose and Anna both want their mom and dad to stop working so late at night and Rose thinks that Anna should try and find out if she could get some time off work to do her work from school.
16984,7,2,2,"One trait that can describe Rose based on her conversations is that she is caring. Rose cares for her sister and family, even to the point where she will hide her true feelings to make her sister feel better. When Rose was having a converstaion with Anna, she spoke gentely trying to word her sentences to make it seem that it was not that big of deal that their dad was gone. Based on her converstation with Anna, Rose seems to be a thoughtful and caring person."
16985,7,2,2,"Rose is a caring person.  In paragraph 4, when Anna wakes up from having a bad dream, Rose tries her best to comfort her sister.  She speaks in a gentle voice, so as not to increase the despair that her younger sister is feeling. While speaking to Anna, Rose displays this specific character trait.  Anna was not completely satisfied with Rose's answer, but she still was able to go back to sleep.  In this, I think Rose shows the readers that she is indeed a caring person."
16986,7,0,0,If i had to show one trait from Rose it would be based the conversation with Anna. Traits I can see from this conversation is she is in a way nieve.
16987,7,1,1,Rose is a very hardworking girl it seems like. She has alot on her shoulders. She just needs to take a break an chill for a little while.
16988,7,0,0,"One trait I can describe Rose as having is, she thinks that she does everything for the family. And that she is sick of doing it. In the story it says, 'Do you feel so weighed down by what your doing to help this family?' 'Rose didnt answer. If she told the truth, she would hurt her aunt.'"
16989,7,0,0,"It appears she tends to feel as if she is living in her brothers shadow, that if she doesnt amount to him she isnt going to be good enough."
16990,7,1,1,"She's optimistic, in paragraph 23 (sentence 1-2) it says, 'Rose kept nodding. Maybe her life would get easier."
16991,7,0,0,Rose feels tied down by what she is doing to help her family. In her dream
16992,7,0,0,"Rose is upset, because she is trying hard to keep her family happy, and there is always so much to do. Rose's sister gets upset when they start talking about their father being gone."
16993,7,2,2,"Rose is caring. The part where her aunt asks her is she feels weighed down because of her family, Rose did not want to answer because she felt it would hurt her Aunts feelings."
16994,7,0,0,"The first trait that Rose exemplifies, is the trait of expressing someones feelings. One example, when Rose trys to explain to Anna about her dad getting a better job for them to go to college and actually getting something out of life. Another, example is when Rose expresses how she feels about Cambodian her first country and how she wishes it would be just like that."
16996,7,0,0,"Rose seems shes got an anger issue,She stood up and stalked out of the kitchen."
16997,7,0,0,her younger sister walked in rubing her eyes and rose said what is wrong
16998,7,2,2,Caring 'Anna' 'what's wrong ?' 'you feel ok?'
16999,7,1,1,One trait that describes Rose is that she is respectful and respects what her brother has done for their family at such a young age by sticking up for him in her conversation with Anna.
17000,7,0,0,Rose is scared of hurting her aunt by telling the truth.
17001,7,0,0,She is stressed she is constantly thinking and feeling overwhelmed
17003,7,0,0,"One trait that is used by Rose in the story is her support.  Alothough Rose has school, work, and a 3,000 word essay to write, and cooking to do, she is still working hard to support her brother Paul.  Even though she feels weighed down by the crammed schedule, she is still working her four-hour shift at a restaurant after school."
17004,7,0,0,"Rose is lonesome just like her sister Ana, but she doesn't shoe it and only tells Ana that thier father is gone to get money to make their lives better."
17006,7,0,0,stressed from everything
17007,7,0,0,"I think Rose is accountable. During her talk with Anna, she interupts her own schedule to talk to Anna and comfort her after she has a bad dream."
17008,7,0,0,Money isx Tha Motive !
17009,7,0,0,"Rose has an introverted personality. She listens to what the other person has to say and then internalizes her thoughts and emotions without communicating them aloud. By beind too afraid of telling her aunt how she truly feels and by just assuring Anna that their parents are doing their best for the family, this character seems to keep her true opinions to herself."
17011,7,1,1,"Rose is responsible because when speaking to Aunt Kolab about all her work and worry she has due to help her family, she doesnt complain. Rose accepts that what she does must be done to help out her family and fulfills her duties."
17013,7,0,0,"rose laugh was gone sound fake, and paul finshing college."
17014,7,0,0,"In the last paragraph, it says that Rose kept nodding. This is meaning that Rose opens up to all options she has that her Aunt Kolab gives to her. Aunt Kolab is trying to help Rose, and Rose is very mature and understands this conflict as an adult."
17015,7,1,1,"Based on her conversation with Anna, Rose seems to be a caring person who watches out for others. When Anna says that she is lonesome for her father, Rose tries to lift her spirits and change Anna's attitude about the subject by saying that their father had to leave."
17016,7,2,2,"Rose is a very caring person.  In the conversation Rose was having with Anna, she was trying to reassure her sister. Rose was trying to let Anna know that everything would be alright once Paul recieved a job. Paul would pay for Rose and Anna to go to college so that they can get jobs.       When Rose is talking to Aunt Kolab she didn't want to tell her aunt about how she really felt about weighing down the family.  Rose believed that if she told the truth it would hurt Aunt Kolab's feelings.  Rose really did believe that she was being weighed down by her family, she just didn't want to admit it to Aunt Kolab."
17017,7,0,0,One trait that can describe Rose based on her conversations with Anna  is that she is sincere. Rose listens to Anna as she tells Rose she is sad for her two parents. Rose tries and cheers her up and looks on the positive side of things. That is why Rose is sincere.
17018,7,2,2,"In the converstation between Rose and Anna, a reader can depict that Rose is caring of others.  During the conversation Rose asks Anna if she's alright and Rose also tries to explain why their father is gone and that in the end it is all worth it."
17019,7,2,2,"Rose is caring, she says her and her sister have a part to do to help Paul finish college."
17020,7,1,1,"Rose is a very determined, hardworking girl. She does well in school, works a demanding job, and helps out around the house. Her conversation with Anna helps the reader to see her determination to succeed in life, and to make her sister feel better about the situation. Also, Rose's conversation with Aunt Kolab shows how Rose is determined not to let her family down."
17021,7,0,0,"Rose is guilty.   Rose did'nt answer. If she told the truth, she would hurt her aunt. And probably her aunt would tell her mother."
17023,7,1,1,"She is understanding, because even though she does not want to work all the time she knows that she has to do her part to help the family."
17024,7,0,0,Nice
17025,7,0,0,She stood and stalked out of the kitchen. She was angry but very miss understanded.
17026,7,2,2,Rose is trying to be very optimistic during her conversation with Anna. She tries to make Anna realize that her dad left only because he was getting paid more at his new job.
17027,7,1,2,"Rose is a hard worker because she has a job, helps with dinner, does her homework, and still finds time to write an essay for a compotition."
17028,7,2,2,Rose is kind-hearted as shown by the gentle manner in which Rose spoke to her younger sibling Anna and also shown by the fact that Rose did not want to tell the truth about how she felt because she feared it might hurt her Aunt Kolab.
17029,7,2,2,One trait that can describe Rose is that she cares for the well being of others. She doesn't want to hurt others so she watchs what she says and is respectful. An example of this is when Rose is talkin with Aunt Kolab in the kitchen and her aunt asks her if she feels 'weighed down' by all she is doing. Rose being nice and not wanting to hurt her aunts feelings didn't give her an answer. Then her aunt realized that the family relies heavily on her and tries to make it easier on her.
17030,7,1,1,"Rose is very hard working, an example from the tex is when it talks about her daily schedule and balancing work, school, and her home life."
17031,7,0,0,"When Rose was talking to her Aunt Kolab, she didn't want to say much in the begining because she wasn't for sure what she would say, but when her aunt talked to her about it, she felt releaved."
17032,7,0,0,She kind of keeps to herself and doesnt want to hurt people by releasing her feelings about whats going on with her
17033,7,2,2,One trait that can describe Rose based on her conversation with Aunt Kolab is caring. When Rose is talking to Aunt Kolab she doesn't tell her the truth because she doesn't want to hurt her aunt's feelings. This shows that Rose is a caring person.
17034,7,2,2,Rose is hard working. She fell asleep while working on her essay.
17035,7,0,0,"Stressed out, in her conversation with her aunt, Rose describes her dream and her aunt interprates it as Rose feeling too much weight to carry."
17037,7,0,0,"Rose can be described as being reserved about her true feelings. This shows in her conversation with Aunt Kolab, in which Rose's responses consist of nodding as Aunt Kolab is explaining how she understands Rose's point of view."
17038,7,0,0,"Rose is not a person that gives up, even when it gets rough.  Even though her family was going through a rough time and she couldn't find a topic for her paper, her aunt helped her find one."
17039,7,0,0,One trait that can describe Rose is reminiscent because she reminisces about their time in Cambodia and she reminices about her broothers graduation andn the teary eyes of her parents.
17040,7,0,0,She thinks about the getting the job done. When aunt Kolab was talking to her she was thinking that she could use that topic for her essay.
17041,7,0,0,"Humorous- She replied to Anna's comment, 'Money isn't everything', with 'Only if you already have everything.'"
17042,7,1,1,"one trait that i would say anna has is worried. she always seems like she has no time. like when she is so busy, that she has not enough time to write the essay. If she does have enough time, however, she wont be able to get to sacramento. she is also worried, because she holds the fate of her brother in her hands. and worried for him, becasue he holds the fate of Anna and Rose in his hands."
17044,7,2,2,Rose feels grateful after talking to her Aunt Kolab.  Her aunt tells her that she will try to do something to make her load easier. After she says that Rose said that that her aunt's offer had somehow made her feel lighter.
17045,7,0,0,"She's afraid of hurting people, emotionally.  In the passages, in says, 'Rose didn't anser.  If she told the truth, she would hurt her aunt."
17047,7,0,0,"The one trait would have to be honesty. She told Anna how she felt when they were talking. When they were talking about how their dad had to leave to make more money, Anna said 'money isn't everything', Rose said it isn't if you already have everything."
17049,7,0,0,She feels stressed but she is still willing to work for her family's sake.Aunt Kolab asked her if she felt 'weighed down by what she was doing for the family' Rose didn't answer though because seh knew if she told the truth that it would hurt her aunt and family.
17050,7,1,1,"One trait that describes Rose is hard working. You can tell she is by having long days at school, and then having to work, followed up by helping her Aunt Kolab prepare supper, than having to do her homework and trying to concentrate on doing a 3000 word essay. She works very hard each day to accomplish this."
17051,7,1,1,"In this passage, Rose is the mother figure to Anna. Since their dad and mom both are gone working, Rose has to sweep in as the caretaker. Anna came to Rose because she had a bad dream. Anna talked about how she thought money wasn't everything and how she missed her parents. Even though Rose felt the same way and was struggling with the same problem, she had to grow up and be optimistic for her sister as if she was a parent."
17052,7,2,2,Rose seems to be worried about Anna because she comes in the kitchens and immediately asks Anna 'Whats wrong? You feel okay?'
17053,7,0,0,"One trait that descirbes Rose is strong. When she is talking to Anna she tells her that the reason their dad had to leave is because he needed to go and work. Instead of showing her sadness about her dad leaving, she tells Anna that he did not have any other choice. He had to leave because he needed to raise money for the family."
17054,7,0,0,Rose felt an urgent need to relate the dream.
17055,7,2,2,She is caring. In the story she wants to tell her aunt how she feels but it said that she didn't because she didn't want to hurt her aunt.
17056,7,0,0,"She is honest with what she says. 'If she told her the truth, she would hurt aunt'."
17057,7,0,0,One trait would be the ability to think deeply. She comes up with the idea to make special treats.
17058,7,0,0,She is respectful because she didn't want to hurt her aunt.
17059,7,2,2,rose is resposible. for the way she trys to take care of her sister and does alot of work for the family.
17060,7,1,1,ROSE IS VERY CARING AND THOUGHTFUL
17062,7,2,2,"She is a hardworker because she holds a job, does well in school, and helps take care of the family."
17063,7,0,0,Rose is slowly learning from her aunt. Rose dosn't necesarily like the fact on her aunt telling her up .
17064,7,0,0,that they were fighting about something and then they didnt want that conversation to go any further.
17065,7,2,2,One Trait that shows how Rose is as a person is that she is very mature. She works alot to help pay their way in this country. While she works she still keeps up on school work and helps her aunt cook for the family.
17066,7,0,0,Rose is worried and left out. Because she hasnt been able to finish her eassay or feel at home in the new place they are living.
17067,7,2,2,"Caring, because when her sister walked in the she asked her sister if something was wrong and if she was feeling okay."
17068,7,0,0,"She is a very busy person and doesnt have very much time for what she wants to do, and to be with her family. For example, this essay states how she barely has time for her writhing asignment 'When would she squeeze in a flawledd three-thousand-word essay?'"
17069,7,0,0,I think that Rose likes to keep her feelings to hereself like shes shy or just don't like to talk about her problems.
17070,7,1,2,Throughout the story Rose has a motherly trait. She is looking after Anna while her mother is at work. Rose's characteristic is also brought out when she explains how she is working to help put her brother through college. The most improtant line that conveys this is when Anna says 'You sound just like Mama' (12).
17071,7,0,0,"Rose is not very expressive of how she truly feels. An example is when Anna askes her if she is feeling okay, Rose tells Anna she is okay when in reality she is stressed."
17072,7,0,0,She never wants to let anyone down. Aunt Kolab asked her if she felt weighed down by helping the family. Rose didn't say yes because she knew that it would hurt Aunt Kolab and it would also hurt her mother.
17073,7,2,2,One trait that Rose demonstrates is that she is hard working. One detail to help support this is that she confesses to Anna that she fell asleep working on her three thousand word essay.
17074,7,0,0,"ONE TRAIT IS HER WAY TO DEEL WITH PAIN OR EMOTIONS. 'IF SHE TOLD THE TRUTH, SHE WOULD HURT HER AUNT.'"
17075,7,0,0,She is resentful because when she was talking to her sister and her sister sayed she had a bad dream she just ignored her.
17076,7,0,0,"One trait that can describe Rose based on her conversations with Anna or Aunt Kolab would be that Rose is very busy and she does not have time to fit in her three-thousand word essay. One detail from the story that supports my answer is; 'When would she squeeze in writing her essay, She already had to miss a lot of shifts, and her supervisor was on the verge of firing her.'"
17077,7,1,0,Rose is stressed that she has to pay for her brothers college fuund and get herself through school. She practically takes care of herself and her sister. Rose also works for all of her money.
17078,7,0,0,"Troubled, Rose sees no point in helping Paul get his degree but soon finds an understanding when she talks to her Aunt Kolab."
17079,7,0,0,"She's sort of selfish, it seems like all she is focused on is herself. Like when her sister walked in and said she had a bad dream and Anna just ignored her and started talking about herself."
17080,7,1,1,"Rose is very responsible. She goes to school all day, then goes straight to work, then home to help her aunt prepare dinner."
17081,7,0,0,Anna glared at Rose. 'Money isn't everything.' Anna values family over material things in the world.
17082,7,1,1,"in her conversation with her aunt, you can tell that Rose cares about other people and that she is really in need of help."
17083,7,0,0,"Rose she has a lot on her plate. She has to work and go to school plus has to watch her sister Anna, Plus Rose seems to be a dreamer , she has a lot of bad dreams everything is hard for both her and Anna."
17084,7,1,1,caring
17088,7,1,1,Rose seemed like a very helpful person when she was talking to her sister Anna. She seemed this way becuase when her sister came to her to talk about things she tried to explain to her why things were the way they were.
17089,7,1,1,A trait that i see in Rose is that she is very caring. She is concerned for Anna when she walks up in tears and she asks her whats wrong. The whole time in there conversationg she tries to calm her down like when she tried to laugh to relax the tension between them.
17091,7,2,2,"Based on her conversation with Anna, Rose can be seen as mature. When Rose is talking to Anna, she tells her that what her family is doing is necessary. Anna doesn't understand why their father has to be away in Los Angeles. She also doesn't understand why money is so important to her parents. This is where Rose shows her maturity. She explains to her sister the importance of their father's job and why they need the money so badly."
17092,7,0,0,Rose says that they have their part to do while Paul is away at college. This shows that Rose is independent and smart.
17093,7,0,0,"In Rose's conversation with Aun Kolab, Rose reveals her concern for other peoples' feelings.  Her care of others' feelings show up previously in her conversation with Anna. Anna walks in feeling down, but instead of venting her own feelings, Rose keeps them to her self and listens to her sister."
17095,7,1,1,A trait that can describe Rose based on her conversations would be that she is very thoughtful. One detail from the story that shows this is that even when she has much work to do she still listens to her Aunt Kolab and her sister when she is needed.
17096,7,1,1,She doesnt want to make her family feel bad and have to struggle for anybody who was left or is not there.
17099,7,0,0,It says in the text that her aunt's offer had somehow made her feel lighter like that the pressure had been lifted.
17100,7,0,0,"She is not very caring. Like for example, on paragraph eight sentence two she said like she was careless, 'Mama's not home yet, is she.' She was being sarcastic with her sister."
17101,7,2,2,Rose is a very helpful person and does stuff that will help other people. She is working so her brother Paul can go to college.
17103,7,0,0,I think that accepting life is one because she tries to explain to her sister the way that life is going at the moment for them.
17104,7,0,0,"Rose, at first, only cared about the future of success in relation to money, but actually she does not feel that she should complete the tasks to make it happen. She doesn't want so much responsibility weighing down on her."
17105,7,1,1,A trait that describes Rose would be responsible. An example of how Rose is a responsible young lady is because during her conversation with her aunt she doesnt respond when her aunt asks her 'Do you feel so weighed down by what you're doing to help this family.' She does not answer because she knows that she has to help out in order for her family to be able to survive.
17106,7,2,2,"Considerate. In paragraph 19, the author writes, 'If she told the truth, she would hurt her aunt. And probably her aunt would tell her mother.'"
17109,7,0,0,"One word that can describe Rose is 'Busy'. She is always on the run after school she has to put in four hours at the restruant, and than right as she gets out of school she has to go home, watch her sister and do her home work. On  top of all of that she has to do a three-thousnad word essay that is for a state competition. If she won that competition she  would not be able to go to Sacramento. Her dad is also in Los Angeles andher brother Paul is at college."
17110,7,0,0,"She is very frustatid, because she has not got her essay complet"
17111,7,0,0,"Rose is from Cambodialine 20 'in Cambodia, our first country, what we are all doing would be quite normal,'"
17112,7,0,0,Rose is resentful because she feels like what she is doing to help her family isn't enough and she doesn't like to stay up and write the essay plus everything else she has to deal with.
17113,7,0,0,"One trait that can describe Rose based on her conversation with her aunt would be that she is frustrated with the situations in her family life.One detail from the story that supports my answer is that Roses aunt asked hert if it was difficult for her, and she nodded."
17114,7,0,0,The one trait that can describe Rose is intelligent. One example of this is that she is going to enter an essay contest.
17115,7,0,0,Rose is concerned and is filled with self conflict. Didn't know wether or not to tell her aunt.
17116,7,2,2,"One trait of Rose's is reassurance.  She tries to reassure her sister that everything will be better when she says, 'Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'  This statement clearly proves the point of her being a good big sister and trying to make her sister feel better."
17117,7,2,2,"Rose is hopeful. While talking to her aunt, Rose is hopeful that her life will get easier after hearing her aunts suggestions."
17118,7,1,1,"One trait that describes Rose is that she's really caring torward her family. Paragraph 13, the way she describes her brother's high school graduation."
17119,7,0,0,"Rose is a very positive person and is the oldest of her sister Anna. While the two of them were having a conversation, Rose is trying to explain to Anna many different things since Rose is the only one who is often around the house. When Anna talks about how she misses her father, Rose explains to her that he had to go to make a living, and that he would be back soon."
17120,7,0,0,"Rose is a good person and wants to do everything she can for the family. When she talks to Aunt Kolab, and when her Aunt offers to sell some baked goods, Rose feels a burden lifted off her shoulders. One exmple from the story, is that when her Aunt asks 'Do you feel so weighed down by what you're doing to help this family?' Rose doesn't answer, because she didn't want to hurt her aunt, and she just wanted to continue to help the family."
17121,7,0,0,"By the time Rose tiptoed into their room, Anna was already snoring lightly. Rose slid into bed and watched the lights from passing cars move across the walls. They became the light that had illuminated the stage att Paul's high school graduation."
17122,7,1,1,From this story I think the best trait to describe Rose is that she's unselfish.  You can see why Rose is unselfish when she talks about how even if she won the essay competition she couldn't go get her prize from Sacramento because she wouldn't be able to take off of her work which helps support her family.  This part of the passage helps you see that Rose puts her family before herself.
17124,7,2,2,"I think that one trait of Rose that i picked up from her conversations is that she is very hard working. She shook her head yes to her aunts question of the situation being difficult for her. She knows it is difficult and she knows that the outcome of her work will be better for her and her sister, but yet she still works reallyhard to get her brother to college. That shows me that she is definitaly a hard worker because she is doing it so she can go on and work even harder to get to where she wants to be in life."
17125,7,2,2,"Rose is compassionate. Rose asks how Anna feels, she would not ask this unless she cares about her. The reason she cares about her is that Anna is Rose's sister"
17126,7,1,1,"Rose is sympathetic when having a conversation with her sister Anna. While Anna talks about hating how late their mother works and how their father is in Los Angeles, Rose tries to explain that their parents are only doing it to help the family. She tells her sister that they are working hard to support their kids so they can graduate high school and go on to college."
17127,7,0,0,"She feels weighed down. 'Rose felt an urgent need to relate the dream, to expose it so it would loosen its grip on her.'"
17129,7,0,0,That she has to much thigns to do and its all in her hands. Her mother works very long nights nad her dad work all over the world.
17130,7,1,1,Rose is respectful because she puts what her family needs done before what she needs done.
17132,7,2,2,"She is caring. You can tell this because she's worried about her sister. She asks her if she's alright and she is trying to explain to her in a nice way that their dad had to go, but that it would be okay."
17133,7,1,1,According to Rose's and Anna's conversation Rose seemed eager for her family to get out of the situation they are in. And the conversation she had with her aunt best describes Rose as eager and willing to help her family out in anyway she can.
17135,7,2,2,Hopeful. 'Rose kept nodding. Maybe her life would get easier. Maybe it wouldn't. But her aunt's offer had somehow made her feel lighter.'
17136,7,2,2,She is caring. She asks her sister whats wrong when she walks in rubbing her eyes.
17137,7,0,0,Rose and her Aunt Kolab can trust each other and not argue about it. That Rose's topic was suddenly lighter after the talk with her Aunt Kolab.
17138,7,2,2,"One trait that describe Rose is that she is a hard worker. By going to school, working a four hour shift, and writing a three thousand word essay proves that Rose works hard so her family can live a better life."
17140,7,1,1,"I think it is the ablilty to care for others,because Rose has to give herself to help Paul."
17141,7,0,0,"After having the conversatino with her Aunt Kolab, Rose finally realized that her life could be getting easier."
17142,7,2,2,"Rose is caring. We know this because in paragraph 4-6, Rose is very concerned about the well-being of her younger sister. She asks her what's wrong and if she is feeling okay."
17143,7,0,0,"One trait of rose would be that she does not hae enought time to do everything in the house, she is even having her sister do her essay for her."
17144,7,0,0,"One trait that can describe Rose is that she is a quiet person she does not express her feelings very much, for example when her Aunt asked her 'Do you feel so weighed down by what you're doing to help this family?' Rose did not answer, and she felt as if she would have answered she would hurt her aunt, and her aunt would probably tell her mother."
17145,7,0,0,"Rose is very cluttered and busy.  in the story, it said that she was trying to squeeze her essay into her busy day."
17146,7,0,0,Rose can handle pressure quite well. Although she was under enormous self-enflicted pressure she still manged to emerge with an essay topic.
17147,7,2,2,"Rose, although feeling pressured, doesn't want to make things harder on anyone or to hurt anyone. She is considerate to others feelings. This trait is revealed in the conversation Anna had with her Aunt Kolab when her aunt asks Rose if she feels weighed down by all that she is doing for the family and Rose doesn't say anything for fear that it would hurt her aunt."
17148,7,2,2,"A trait that well describes Rose is that she puts other peoples feelings above her own, and she cares more of how others feel than herself. An example is in paragraph 19 'Rose didn't answer. If she told the truth, she would hurt her aunt.'"
17149,7,2,2,"Based on Rose's conversations, it is very obvious that she is a caring person. She would rather suffer herself than make anyone else hurt. Rose's aunt asks her if she felt weighed down. Rose couldn't answer in fear of hurting her aunt or her mother."
17150,7,0,0,"She does not talk much. She usually nods and gives jestures. If she does speak, she used short and choppy sentences."
17151,7,2,2,She very worried for the family and that is why she says 'What's wrong? You feel okay?'
17152,7,2,2,"When Rose is talking to her sister, Anna she tries to look at the bright side of things. She tries to get her sister to think positive about the situations in their family. Rose tries to get her to see that everything the others in her family are doing is going to help them out in the long run. Rose says 'It's only been four months, He had to go. The job in Los Angeles paid three times what he was making here.' When Anna starts to get negative Rose tells her that they have to support their brother, Paul, and he will support them in the future. Rose has a positive attitude."
17153,7,1,1,One trait that identifies Rose is that she is a very caring person. She wants to have her dad back from his job so they can have a family and live happily again.
17155,7,2,2,"Rose's conversations with her Aunt Kolab shows that she is a caring person.  When her aunt asks her if she feels weighed down because of her responsibilities, Rose is hesitant to answer because she does not want to upset her aunt."
17156,7,1,1,Rose is very determined. She wants to do the best that she can for her family and also for herself. She is trying to help the family while her mom is gone working and she is also doing her best in school so that she can get her diploma.
17158,7,0,0,She has a wondering mind. She has dreams about everything.
17159,7,0,0,Rose is very honest about her situation. She wants to be less pressured. Her aunt can see this from their conversation.
17160,7,1,1,"From her conversations with Anna, I conclude that Rose is like a mother figure to Anna sometimes. She tries to stay positive so her little sister doesn't get discouraged. In the story, it states that Anna says, 'You sound just like Mama.' This shows that Rose has the traits of a mother figure in their relationship. Since Rose is the older sister, she has to look over her little sister when her mother is gone."
17161,7,2,2,Caring. If she told her aunt the truth she would hurt her aunt.
17162,7,2,2,Rose is caring based on her conversation with Anna because of her walking in and asking if she is okay and poured two glasses of orange juice and talked.
17163,7,1,1,Rose is hard working and feels like she has to work hard for her family. By the dream you can conclude that she feels weighed down by the hard work she has to put into supporting her family. She however continues to work on her essay and comes up with a topic to write about.
17164,7,0,0,"Rose internalizes all her pressure and misgivings. She hides her true feelings when she talks to Anna. 'She tried a laugh that sounded fake even to her.' Even Rose doesn't believe what she says, she only puts on a brave face while talking to Anna."
17165,7,0,0,One of her traits is her maturity. Even thou she is just a child she thinks as an adult. She explains to Anna that they have a part in this family to help Paul finish college. Most kids would complain about the work but instead she works with no complaint.
17167,7,1,1,"One trait that can describe Rose based on her conversations with Anna or Aunt Kolab would be hard-working. She works hard in school, goes to work, and then helps around the house every day. Even her aunt understood how she might be 'weighed down' by the things she does."
17169,7,0,0,"In the conversation with Anna, Rose seemed to have been worried about her essay. However, when Anna walked in and started to talk about their mother Rose suddenly got angry but gentle with Anna. Rose is a busy person with too much on her plate."
17171,7,1,1,"One trait that can describe Rose based on her conversations with Anna is that she is just like her mom. One detail that supports my answer is in paragraph 12. Anna rolled her eyes and shoved her chair away from the table and said, 'You sound just like Mama.'"
17172,7,0,0,"'Only if you already have everything,' Rose said. Rose seems exhausted, as if shes mad that she had to grow up so soon. She doesnt like the fact that she has to have so much responsibility. Her Papa not being there is what makes it worse for her. Even thought she thought it was better off for him to be in Los Angeles."
17173,7,0,0,"Rose seems like a very shy person. In her conversation with Aunt Kolab, the only time she actually speaks is to relay her dream. Then, when Aunt Kolab gives her some advice, she just nods several times and never vocalizes the fact that she was going to use the topic for her essay, or that she was very helped out by Aunt Kolabs's advice."
17174,7,0,0,She is very dreamy.
