Id,EssaySet,Score1,Score2,EssayText
23026,9,2,1,"The author first grabs our attention with phrases that include exclamation points. As he moves to the body of the article we are informed of what space junk is and how it has gotten to where it is. The author then tells of how dangerous this space debris is to spaceships as well as the orbital paths of other things out in space. He tells that although space junk may be small in size, it has huge consequences in the end."
23027,9,1,1,"The author organizes the article so that the introduction is about the history, the body paragraph shows examples, and the conclusion explains the significance of taking care of our space trash."
23028,9,1,2,The author organizes the article in sections.  The sections help place specific topics into categories.  This allows the reader to fully understand what the author wants the reader to know.  The author creates four sections.  Each section has a different topic all under the same subject.  These topics provide a wide range of information about space junk.  The author also organizes the first section with a light conversation.  Then the author gradually becomes more serious by talking about the history of space junk.
23029,9,2,2,"The author organizes this article by giving a description, telling how it happens, and giving the after effects.  In the first paragraph, the author mostly explains what space junk is and how it gets there.  The author writes about Earth's satellites, how they get there, and what they do. The second section explains the process of how satellites crash into eachother.  It gives an example of when Earth and Russia's satellites crashed and how they were completely disabled and useless, making them 'space junk'.  Lastly, the third section tells the aftermath.  It talks about the microscopic particles and how they are hard to detect even with our technology."
23031,9,0,0,The author starts off with a startatling sentence. Then starts to talk about how they are made and what they are made from. He tells how long they have been around. He tells some problems with them as well.
23032,9,1,2,He starts with a weird fact to get the reader's attention. Then he adds some old history of space junk. After that he puts in information about satellites colliding. Then to end it he proposes ideas to stop space pollution.
23033,9,1,1,"He goes from the things that cause space accidents, like space junk, and explains them in great depth. Then the Author goes on to explain what kind ofaccidents that sapce junk causes. Then it explains that small, even microscopic bits of junk can cause a catastrophe."
23034,9,1,1,"The author orders his articles in order of events. He starts with space junk, then goes to how big or small the space junk is. Then finally he finishes his article with how fast the space junk is going."
23035,9,1,1,"The author organizes the article by first giving the reader some information about space junk and how it has become a problem. As the story progresses it lists more information for us to know about space junk and how it dan be a major problem for spacecraft, including telescopesk, and satellites that have been sent beyond Earth's atmosphere."
23036,9,1,1,The author put titles about his/her starting paragraph to sort out the sections.
23037,9,2,2,"The author organizes the article by putting specific ideas together.  The author opens the article with an intense introduction, but then settles down into a serious tone.  The author procedes with one idea at a time describing was space debris is.  The author ends the article with a reality reminder that space agencies need to work together and solve this problem."
23040,9,2,2,"The author organizes the article by breaking it down into sections and talking about different things in those sections, like What is Space Junk? and Crash Course."
23041,9,0,0,good her or she didi it good
23045,9,1,1,First they used a catchy begining to start then they went into a little history and info on the topic in the 'What Is Space Junk' section. From there they told of some of the bad that has happend like to satellites crashinginto one another. Then that opened up the topic of all the fragments that came from those two sattilites flying around in space.
23047,9,1,1,"The author starts with an exciting introduction to lure the reader in. Next, the author starts explaining the problems and why we should be concerned. Then, the author persuades us to feel motivated."
23048,9,0,0,The author puts the selection in a story format to make it seem much more interesting and to make the story have alittle more detail. When he did that he could grab the readers attention.
23049,9,0,0,"The author organizes his article by putting useful information about whats going on in space or what has already happened. The author grabs your attention by giving what was said in his/hers class room, then they go on to tell you important information, for example of an important thing the author said is 'In 1957, the Soviet Union launched the first artificial satellite'. These things they've mentioned are important already."
23051,9,2,2,"He starts out by telling the concern of space junk, then moving on to what space junk is and what it's about. The author explains the dangers of space junk using examples and things that have actually happened to make the reader believe it. I understand the need to be concerned about this space junk, because it could cause a lot of problems with the Earth, astronauts, and space crafts."
23054,9,1,1,The narrator organizes ot by breaking the story off in chapters or Seccsions.
23056,9,1,1,"The author begins with shocking statements to grab the reader's attention. Then, the overall tone of the passage changes to serious when the author presents many statistics and facts. The author has a strong conclusion."
23058,9,1,1,Starts out about outter space then gets into the junk up there and the technology.
23059,9,1,1,The author sporates it in to many parts and that makes it very organized. It being in the parts that it is makes it easy to find stuff if a certain part is asked about. Not having to read the hole article is nice if you can just read the headings and know where stuff is what's the point of wasting a lot of time reading the whole thing when you just neeed to read the middle section.
23060,9,2,2,The author begins the article by relating to the reader in a humorous way. Once the reader has been hooked in the author begins to describe how big of a problem space junk really is. After describing what space junk is the author talks about the dangers of the space junk and how big of a problem its becoming. Then we learn about how even the smallest of space debris can cause danger. The auhor talks about how space travel is actually the cause and we need to put forth an effort to clean space pollution rather than adding to an already dangerous problem.
23061,9,2,2,The Space Junk title is starting of by saying there is actually Space Junk. In the next paragraph they are saying how the Space Junk even gets there. In the last one they are saying how the Space Junk can harm Space Shuttles and all different kinds of things.
23062,9,1,1,"The author of the article begins by introducing a complex problem in a simple way. He or she then provides the reader with background information to put the article into perspective. From there, the author goes on to thoroughly explains the problem. Finally, the author clarifies the possible effects of the problem and explains its future course."
23063,9,1,1,"Tells us what sppace junk is, tells us how dangous it can be if there is junk just floting around and what could happen if there is mircodebris floating around."
23066,9,1,0,By telling you what the space junk is and then explaining the great things about it and the bad things that can happen as well.
23067,9,0,0,Talks about how space satellites are leaving space trash.
23068,9,1,1,"The author organizes the article by first, giving a catchy introduction that grabs the attention of the reader. Then, the author defines the problem he is addressing. He gives examples and possible causes of the problems. Then, the author gives dangers of the issue. The author puts an emphasis on the obstacles of space exploration. Finally, the author re-emphasizes the problem and restates the importance of safe space travel. He explains what agencies, like NASA and the European Space Agency are doing to prevent damage."
23071,9,0,0,i think that the article is not very organized.
23072,9,1,1,"He addes head lines to catagorize the info. He clumps all the importat face of each paragraph, and just addes informaation from each paragraph."
23073,9,2,2,"In the introduction the author gives a scenario to attract the reader's attention where he/she then explains the scenario and it's significance in the article thus giving a topic sentence where in the following few paragraphs explains the origination and history of 'space junk' where the narrator then states the harmful effects of space junk and then explains why space junk is so harmful, and finally the conclusion states some ways that NASA and other space agencies are trying to solve this problem."
23074,9,2,2,"First he starts out by getting the readers attention by personal experiance. after the readers attention is caught, he explains the reasoning for his introduction. He then provides information on what space junk is so the reader has a clear idea in their head. After, he explains what happens in space with all the different satelites and how dangerous they can be. then the last paragraph is there to show how important it is to know about all the space junk in space."
23075,9,0,1,"The author organizes the article by putting the most important information in first then all the background of the many different things that are placed in space. It also shows the dangers of the outter space as well, and the many different things to look out for."
23076,9,1,1,The author organizes the article Into sections that tie into one another and are clear. Each section ties into the subject the next section will be discussing.  The author also usesd comparisons and other facts to retainthe readers interest.  The author proves that the issue at hand is important  by leading the reader clearly throught the article to the conclution the author wants.
23077,9,2,1,"This author organizes this article by first giving an introduction that popped and grabbed the reader's attention. Then, goes into more serious matter dating back to when satelites were first built. After the author explains that the satelites can crash and once they do that and 'die', they are automatically assumed as space junk. Then the author explains that even though the satelites and their peices can be little, once more and more start 'dying', then outer space can become clutered quickly."
23079,9,0,0,"the still of writing and how he grabs our attention with the first sentencs ,andalso how the auther uses realiist information for the article"
23080,9,1,1,"The author organizing this article in sections. The author starts with an attention grabber, the the author goes into more detail about space and satellites."
23081,9,2,2,The auther breaks up the article into subtopics.such as 'What is space junk?' and 'Crash Course'.
23083,9,2,2,"The author organizes the article but using sub titles and paragraphs.  He doesn't lump together different ideas, he keeps ideas of the same nature within one se ction related subtitle.  He started with What Is Space junk, whick explains what he's talking about.  Crash Course, follows, talking about how even minor 'space junk' can be a huge threat.  Finally, in Little Bits, But a Big Deal, he further explains how even the smallest fragment of 'space junk' can cause massave damage to a space craft, and what steps scientists are doing to try to fix the problem."
23084,9,0,0,The author puts facts with real information so the passage isnt so boring.
23085,9,0,0,"He/she organizes it in a way that grabs the readers attention and then explains what the subject is. After, he/she provide examples from the past. Then, the author explains why it's important to know what he is telling you."
23086,9,1,1,The author uses sub-catiagories to explain the differant elements of space junk.
23087,9,0,0,The author organizes the paragraph by going into detail about what is going on and what is happening. He/She is telling us what caused it to happen and how it happened but also shows us what we can do to change what happened.
23089,9,2,2,"The author organizes this article in a way that grabs your attention at the beginning. Then tells a little about the background information. Thirdly, the author transitions into talking about dead satellites running the risk of colliding with each other. Finally, the author concludes with saying that all of this trash in space is a big deal and we need to do something about it."
23090,9,0,0,He's telling you to go outside and look at every thing floting around into space.
23091,9,1,2,"The author starts by hooking a reader, the nmoves to historic facts about the issue, after that they talk about the dangers of space junk. And finally they mention that size does not matter. It is still harmful."
23095,9,1,1,"He tells us about junk in space by peices. First he tells us what we call space junk, then he tells us what the junk does after it crashes intop something, then he tells us what this does to the enviroment and the atmosphere."
23097,9,1,1,"He starts off with an interesting introduction then goes straight into the facts. He explains what space junk is, what it can cause, and how important it is even though it may be small. He concludes by explaining that the problem will continue and someone needs to fix it."
23098,9,1,1,"He did it by parts, he will talk about one part then the other"
23100,9,1,1,"by starting off by telling about space junk then telling what it is, then telling how it is creaqted in space by colliding satalites. then telling you that all sizes of space debry are big deal."
23101,9,1,2,The flow of the article is wonderful.  First it tackles the question of what space junk is and how it is caused.  Then the author talks about a couple of examples that have caused space junk.  The last thing the author talks about is the debris that is caused by space junk colliding.
23102,9,1,1,"The author of 'Orbiting Junk' grabs your attention but shouting out statements, it makes you wonder what the author is talking about. Putting the article in to segment is a sure why to have your reader know what you're talking about. The author puts his article into four different segments. Doing that really helps keep your article organized."
23103,9,0,0,I think they should just pick up any trash that is on the ground and tell them that they should make sure the outerspace is clean and no trash on the ground at all. They have this everywhere counting on the United States and all the other contries that are around here in Indiana. They also go back to the earth so many hundreds its not even funny.
23104,9,1,1,The writer uses bold headings for each section and includes many dates and facts that can draw a readers attention.
23106,9,0,1,"he organizes this article by putting things in order of which they happened. and then the author tells about the science of a telescope and what effect it has on the story itself.      He talks about global wirelees stuff and how the things he does works for him. and how he loves what he does. when talking about the aritcle the guy talks about how people rsearch stuff and read about stuff and get the wrong idea about how science is prtraid.  it think it has a lot to do with the guys opinon about how people look at the science portion of this article.       for the guy who was writing this article he has a huge disatvantage when it comes to explaining things in this aritcle, when people don't understand the things your talking about it makes everything that much harder to talk about.      if you have peoples attention make sure they know what your talking about or atleast know the subject of the things your talking about."
23107,9,2,2,He seperates it into different sectoins such as What is Spacr junk? and Crash course.
23108,9,1,1,"The author talks about what is going to be in the article, then puts the topics into paragraphs. They explain past history about satellites and the variety of spacecrafts. Then they go into details about how its hard to be in space and all the objects flying at you. After giving all the information they tell about how people don't care about a lost tool bag or tiny bits of space trash."
23109,9,1,0,It is organized by the revelance of the junk in space.  It first gives us knowledge about it then explains how it has damaged satelites.
23110,9,1,1,The author uses headings to organize the story. Splitting it up into sections about different topics makes it eaiser for the reader to read.
23111,9,1,2,"The author organizes the article by putting the different problems into different sections of the article.  The author provides information that has happened with Space Junk, and the problems that they have had with it.  The author also describes how it can later effect us horribly."
23113,9,1,1,"The aurthor starts with an introduction to get you interested, then moves into backround information. After all of that he gives examples, and then ends with how serious the problem is, and the dangours of it."
23114,9,2,1,"The author begins the article by grabbing the reader's attention. This is done by using statements with exclamation points and giving a little information. Then, the author goes on to explain exactly what space junk is. In this section, the reader also learns some background information, such as, 'Over the past 52 years, a variety of spacecraft, including space capsules, telescopes, and satellites, have been sent beyond Earth's atmosphere.' The passage is concluded by explaining how important the topic of space junk is."
23115,9,2,2,"The author starts out with a good, exciting introduction. He catches your attention, then gets serious. First he just expalins to you what space junk is and how it gets there.Then he starts talking about the collisions. As he goes on he talks about what happens with a collision. If its bad or not. Then he talks about how stuff like this is a big deal. Even if it is just a small thing floating around, it could cause alot of harm."
23116,9,2,2,The author organizes the article by having a introduction as being a attention getter. The the author broke the article down into sections. For example in the heading 'Crash Course' it talks about the history of satellites that have collided in the past.
23117,9,2,2,"The author organizes the article by splitting it up and putting certain statistics in certain paragraphs so it keeps the reader entertained; wanting to know more. The author starts out the introduction with statements that catch the readers attention, then they talk about everything that has been made recently for observing space, then they talk about all of the collisions that have happened up in space, and then they end the article stating how little things can have a huge impact on earth."
23118,9,1,1,"The author organizes his/her ideas in a very effective manner. The author starts out with a couple of shocking statements to get the reader interested, and then the author starts explaining what they are talking about. The author then spaces the article out into three sub sections, this helps the reader know what the section is going to talk about, it also clears up confusion in the reading."
23119,9,2,2,"First, the author grabs the readers attention by making an awkward yet interesting opening statement, which is 'It's a . . . tool bag?' The next passage after that becomes a little more serious to make the reader understand how harmful space junk can be.      Then in the next section, the author gives the reader background information on space junk. That is important to people can understand what space junk is and how space equipment becomes space junk. That section connects well the Crash Couse section, which tells the reader some specific information about crashes in space.     The final section explains in an elaborate way how harmful space junk can be and what cause it can have in the future. So overall, the author goes from grabbing the readers attention,  to giving background information for understanding, to specific details and events, and then finally the effects and future effects space junk can have."
23120,9,2,2,"The article is organized by the author into sections. Each section is seperate different subjects. For example, the section titled 'Crash Course' is explaining that when things break apart the debri stays in space and it can cause damage to other things simpily by just hitting it."
23121,9,1,1,"The author organizes the article in such a way that if a reader knows nothing about space junk before reading this, they won't be lost while reading. The author first draws you in with their introduction, and then explains a brief history of space exploration. Next, the author tells you how the space junk is created, and then explains why it is such a big deal."
23123,9,1,2,"The author organizes this article into different sections including 'What Is Space Junk' and 'Little Bits, But a Big Deal.' Another way the author organizes this article is into different paragraphs."
23124,9,1,1,"This article is describing about the Space Junk. For exaple, it describes what is that, cause, how it is danger to human. This article describes history which is over the past 52 years. Then this article also including scientist's opinions or ideas."
23125,9,0,0,He puts all of his information that he wants people to know all in different paragraphs and writes it all so it tells all that you need to know.
23127,9,0,0,the author organizes it by putting the facts in it and leaving to face out of it
23129,9,1,1,"He starts the article out with an introduction. He then breaks the article up into different sections. He touches different topics in each one relating to the one big topic, orbiting junk."
23130,9,1,1,Puts them into seperate sections.
23131,9,2,2,"First, the author starts out with what the article is going to be about. Just like any other story should start out as. In the fourth and fifth paragraph he is telling information about what has been sent to Earths atmosphere. In the 'Crash Course' section, obviously he had put information on how the debris got in the way and satallites crashed into eachother. And in the very last section called 'Little Bits, But a Big Deal' the author talks about how debris is a serious problem to Earth and Space."
23132,9,1,1,"The author starts off with something to catch the reader's attention. Then goes on in a more serious manner and starts talking about space clutter and why it is important. In the beginning the author say's 'Grab your telescope.', Then in the next paragraph the auothor say's 'Such an observation isn't as strange as it seems.'"
23133,9,1,0,The author organizes the article by having a shocking first paragraph to bring the readers attention on the article then explains the facts about the topic. Much like an informational PSA would with perhaps Morgan Freeman as the narrator. It starts out interesting doesn't stop being interesting and keeps the viewer/reader wanting to know about the topic.
23134,9,1,1,"The author organizes the article almost like a section from a book. They use 'chapters' and headings to move on to their next topic. They do this instead of creating topic sentences like a persausive essay. First is the Introduction, then they give background and history so that the readers know some of what they are talking about, next they give the reader the problem, and what the consequences are, lastly they give a solution to show the reader what can be done abou the problems."
23135,9,1,1,"First, he starts out with a compelling introduction that is filled with both shocking and humerous statements to draw in the reader. Next, he describes the history of his topic and how it came to be. After that, he gives statistics on the issue as well as stories pertaining to the theme. Finally, in the last few paragraphs, he explains how the modern world is attempting to handle this problem and how it may effect the future if things are not done to prevent it."
23137,9,0,0,"The author organizes the article by first explaining what space junk is, then explaining how it got there, and then"
23138,9,1,1,The author organizes this story by letting one fact or topic lead to the next topic.
23139,9,1,1,They talk about NASA and how there is space garbage up in space. There's satellitites that dont even work anymore so they just stay up there in space. And everything else that goes into space and then it just stays there.
23140,9,1,0,the author organize the article by putting the big main ideals like in bold letters to tell about each one at a time
23142,9,1,1,"By making new topics clear, He had a title for every new paragraph and he makes spaces to show that the information is changing."
23143,9,0,0,"He starts out by grabbing their attention with almost telling a joke but its actual a serious probelm. He changes his attidude as soon as the article starts by throwing out facts and history, he organizes this by explain a big problem in an almost simple way."
23144,9,0,0,Any objects released into space become free-orbiting satellites which means that  astronauts must take great care when they leave their spacecrafts to make repairs or do experiments.
23145,9,1,0,The author organized the article by putting the information into paragraphs and putting the information into the best fitted paragraph. Under 'What is Space Junk' they only talk about space junk.
23146,9,2,2,"The author organizes the article from the basics of space. First , knowing about space junk and how it effects research in space. Second, is what could happen when there is a crash in space and how dangerous it is when dead satellites could risk colliding. Third, how it is a big deal on what is in space and if it falls to the ground. In conclusion, The author is just making it easier to understand."
23147,9,0,0,He organizes it by the different categories of space.
23148,9,1,1,"The story talk about how it is space junk and he/she gices you a lot of information, like dates, on what and when things has happened in space and spacecraft."
23149,9,1,2,"The author organizes the article into three different parts. The first part deals with the general answer of what space junk is. The author goes from when space junk started, which would be the launching of the first satellite. Then the author brings the article back to present to define sapce junk and how much of it there is. Then the author gives anecdotes on the dangers of space junk. The author specifically refers to two satellites crashing. Next the author emphasizes the speed of space junk by giving illustrations. The author compares space junk to sand. Lastly, the author describes how the problem is trying to be fixed. The author ends with a possible solution."
